,TeamId,PlayerId,Field,GameStarted,SubOn,SubOff,Yellow,SecondYellow,Red,Goals,Assists,TotalPasses,AccuratePasses,AerialWon,AerialLost,Rating,ManOfTheMatch,TotalTackles,Interceptions,Fouls,OffsidesWon,TotalClearances,WasDribbled,TotalShots,ShotsOnTarget,ShotsBlocked,OwnGoals,KeyPasses,Dribbles,WasFouled,Offsides,Dispossesed,Turnovers,TotalCrosses,AccurateCrosses,TotalLongBalls,AccurateLongBalls,TotalThroughBalls,AccurateThroughBalls,Height,Weight,Ranking,Age,const
302,39.0,8013.0,2.0,32.0,0.0,7.0,1.0,0.0,0.0,29.0,8.0,746.0,568.0,43.0,51.0,7.65,8.0,13.0,11.0,59.0,0.0,13.0,25.0,97.0,53.0,0.0,0.0,39.0,24.0,48.0,34.0,54.0,49.0,18.0,4.0,37.0,26.0,11.0,4.0,186.0,78.0,3.0,30.0,1.0
303,42.0,217.0,2.0,28.0,1.0,3.0,5.0,0.0,0.0,18.0,8.0,886.0,669.0,28.0,35.0,7.53,4.0,48.0,38.0,50.0,0.0,29.0,24.0,85.0,37.0,4.0,0.0,51.0,77.0,43.0,46.0,80.0,63.0,17.0,4.0,49.0,32.0,15.0,5.0,184.0,84.0,4.0,35.0,1.0
304,37.0,31772.0,2.0,27.0,4.0,12.0,4.0,0.0,0.0,4.0,9.0,1762.0,1543.0,8.0,17.0,7.5,2.0,59.0,42.0,36.0,0.0,5.0,34.0,51.0,17.0,1.0,0.0,59.0,44.0,57.0,4.0,39.0,18.0,97.0,27.0,236.0,198.0,24.0,8.0,182.0,78.0,5.0,24.0,1.0
305,37.0,4173.0,2.0,18.0,6.0,6.0,1.0,0.0,0.0,12.0,5.0,896.0,717.0,6.0,3.0,7.49,5.0,21.0,14.0,15.0,0.0,0.0,28.0,70.0,37.0,0.0,0.0,53.0,59.0,41.0,10.0,20.0,19.0,98.0,22.0,59.0,37.0,12.0,7.0,180.0,80.0,6.0,30.0,1.0
306,44.0,29400.0,2.0,34.0,0.0,13.0,4.0,0.0,0.0,22.0,8.0,734.0,518.0,79.0,106.0,7.49,6.0,19.0,17.0,70.0,1.0,21.0,15.0,119.0,55.0,0.0,0.0,34.0,49.0,78.0,36.0,85.0,67.0,28.0,5.0,26.0,16.0,6.0,2.0,184.0,78.0,7.0,25.0,1.0
307,39.0,5725.0,2.0,19.0,4.0,9.0,2.0,0.0,0.0,4.0,8.0,797.0,637.0,22.0,31.0,7.47,4.0,32.0,21.0,47.0,0.0,4.0,19.0,24.0,11.0,1.0,0.0,62.0,60.0,56.0,7.0,42.0,21.0,150.0,54.0,42.0,21.0,6.0,2.0,178.0,84.0,8.0,29.0,1.0
308,44.0,80382.0,2.0,14.0,3.0,9.0,2.0,0.0,1.0,6.0,5.0,555.0,435.0,6.0,9.0,7.47,2.0,34.0,18.0,22.0,0.0,1.0,26.0,25.0,13.0,0.0,0.0,35.0,59.0,27.0,10.0,35.0,30.0,84.0,25.0,30.0,17.0,4.0,0.0,176.0,64.0,9.0,21.0,1.0
309,37.0,4567.0,2.0,18.0,4.0,2.0,2.0,0.0,0.0,3.0,3.0,1598.0,1381.0,36.0,20.0,7.42,0.0,52.0,36.0,38.0,1.0,21.0,24.0,26.0,6.0,1.0,0.0,28.0,26.0,40.0,4.0,42.0,13.0,16.0,7.0,233.0,191.0,11.0,4.0,183.0,79.0,10.0,29.0,1.0
310,134.0,6032.0,2.0,34.0,0.0,2.0,4.0,0.0,0.0,6.0,12.0,1855.0,1315.0,67.0,35.0,7.37,3.0,44.0,58.0,23.0,0.0,23.0,43.0,97.0,27.0,3.0,0.0,86.0,52.0,64.0,5.0,45.0,40.0,124.0,32.0,198.0,93.0,25.0,12.0,180.0,76.0,11.0,33.0,1.0
311,37.0,6255.0,2.0,30.0,3.0,15.0,2.0,0.0,0.0,26.0,4.0,508.0,392.0,19.0,24.0,7.37,5.0,31.0,13.0,45.0,0.0,17.0,16.0,101.0,55.0,3.0,0.0,34.0,31.0,17.0,45.0,41.0,59.0,16.0,4.0,20.0,15.0,8.0,2.0,189.0,88.0,12.0,28.0,1.0
312,44.0,42862.0,2.0,29.0,2.0,19.0,1.0,0.0,0.0,13.0,8.0,1169.0,971.0,6.0,21.0,7.36,4.0,37.0,17.0,31.0,1.0,1.0,27.0,63.0,32.0,2.0,0.0,55.0,61.0,37.0,16.0,67.0,53.0,26.0,4.0,74.0,59.0,11.0,7.0,172.0,64.0,13.0,24.0,1.0
313,44.0,11090.0,2.0,32.0,0.0,2.0,1.0,0.0,0.0,4.0,7.0,1472.0,1186.0,18.0,15.0,7.31,2.0,89.0,65.0,18.0,12.0,68.0,35.0,29.0,9.0,12.0,0.0,35.0,44.0,20.0,5.0,27.0,18.0,103.0,30.0,139.0,76.0,2.0,1.0,184.0,78.0,14.0,28.0,1.0
314,37.0,5570.0,2.0,31.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,2370.0,2145.0,14.0,25.0,7.31,0.0,64.0,84.0,22.0,7.0,28.0,50.0,10.0,4.0,7.0,0.0,31.0,40.0,34.0,0.0,26.0,6.0,51.0,13.0,303.0,249.0,8.0,2.0,170.0,66.0,15.0,30.0,1.0
315,36.0,29940.0,2.0,28.0,0.0,6.0,2.0,0.0,0.0,4.0,3.0,1283.0,1060.0,35.0,30.0,7.28,2.0,97.0,94.0,37.0,0.0,26.0,41.0,24.0,12.0,10.0,0.0,24.0,33.0,48.0,2.0,38.0,20.0,26.0,6.0,77.0,60.0,4.0,2.0,184.0,77.0,16.0,24.0,1.0
316,33.0,24088.0,2.0,30.0,2.0,4.0,4.0,0.0,0.0,12.0,8.0,952.0,590.0,111.0,79.0,7.27,4.0,42.0,29.0,97.0,1.0,38.0,37.0,101.0,44.0,4.0,0.0,51.0,46.0,87.0,13.0,78.0,59.0,44.0,5.0,41.0,19.0,16.0,6.0,187.0,84.0,17.0,27.0,1.0
317,44.0,21541.0,2.0,33.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1914.0,1485.0,66.0,27.0,7.27,1.0,109.0,81.0,21.0,30.0,170.0,35.0,23.0,6.0,23.0,0.0,20.0,25.0,25.0,6.0,16.0,8.0,3.0,1.0,368.0,226.0,5.0,0.0,192.0,90.0,18.0,25.0,1.0
318,39.0,1106.0,2.0,32.0,0.0,8.0,2.0,0.0,0.0,15.0,5.0,1335.0,1091.0,22.0,32.0,7.27,2.0,41.0,38.0,21.0,0.0,7.0,36.0,78.0,36.0,2.0,0.0,34.0,31.0,25.0,20.0,48.0,48.0,18.0,4.0,113.0,86.0,23.0,9.0,180.0,68.0,19.0,36.0,1.0
319,39.0,12431.0,2.0,29.0,0.0,0.0,5.0,0.0,0.0,2.0,7.0,1389.0,1060.0,38.0,18.0,7.26,0.0,88.0,83.0,28.0,6.0,92.0,47.0,26.0,8.0,12.0,0.0,54.0,20.0,17.0,2.0,18.0,13.0,176.0,47.0,200.0,96.0,1.0,1.0,186.0,84.0,20.0,27.0,1.0
320,37.0,9016.0,2.0,24.0,3.0,8.0,2.0,0.0,0.0,10.0,14.0,1512.0,1328.0,10.0,16.0,8.38,11.0,27.0,21.0,31.0,0.0,1.0,25.0,65.0,31.0,2.0,0.0,86.0,122.0,68.0,14.0,89.0,36.0,155.0,45.0,105.0,86.0,16.0,9.0,170.0,72.0,1.0,30.0,1.0
321,36.0,8096.0,2.0,34.0,0.0,8.0,1.0,0.0,0.0,25.0,7.0,914.0,601.0,182.0,161.0,8.0,10.0,39.0,19.0,88.0,1.0,29.0,31.0,121.0,62.0,2.0,0.0,67.0,52.0,109.0,37.0,83.0,75.0,18.0,6.0,31.0,24.0,7.0,4.0,191.0,80.0,2.0,30.0,1.0
322,33.0,7417.0,2.0,32.0,0.0,1.0,7.0,0.0,0.0,10.0,7.0,1649.0,1376.0,13.0,28.0,7.86,9.0,55.0,36.0,49.0,0.0,8.0,59.0,68.0,33.0,3.0,0.0,67.0,129.0,124.0,6.0,91.0,35.0,145.0,49.0,192.0,149.0,33.0,18.0,173.0,73.0,3.0,29.0,1.0
323,44.0,80382.0,2.0,23.0,5.0,15.0,4.0,0.0,0.0,10.0,9.0,989.0,828.0,18.0,32.0,7.79,4.0,55.0,21.0,39.0,0.0,3.0,26.0,53.0,20.0,3.0,0.0,63.0,84.0,62.0,16.0,72.0,26.0,68.0,22.0,52.0,42.0,13.0,9.0,176.0,64.0,4.0,21.0,1.0
324,39.0,5725.0,2.0,25.0,2.0,7.0,1.0,0.0,0.0,6.0,6.0,1020.0,841.0,20.0,49.0,7.72,5.0,51.0,27.0,44.0,1.0,2.0,13.0,50.0,23.0,0.0,0.0,84.0,75.0,49.0,9.0,70.0,25.0,196.0,69.0,44.0,24.0,11.0,6.0,178.0,84.0,5.0,29.0,1.0
325,44.0,29400.0,2.0,29.0,2.0,1.0,2.0,0.0,1.0,24.0,5.0,719.0,518.0,87.0,116.0,7.67,6.0,11.0,10.0,56.0,0.0,8.0,5.0,98.0,53.0,2.0,0.0,33.0,49.0,65.0,28.0,83.0,83.0,18.0,7.0,22.0,16.0,16.0,8.0,184.0,78.0,6.0,25.0,1.0
326,37.0,31772.0,2.0,23.0,1.0,11.0,2.0,0.0,0.0,6.0,8.0,1266.0,1135.0,12.0,13.0,7.66,2.0,38.0,14.0,21.0,0.0,3.0,27.0,53.0,17.0,0.0,0.0,68.0,24.0,47.0,6.0,31.0,22.0,137.0,51.0,111.0,90.0,15.0,11.0,182.0,78.0,7.0,24.0,1.0
327,37.0,37099.0,2.0,25.0,3.0,10.0,0.0,0.0,0.0,13.0,11.0,859.0,667.0,43.0,39.0,7.65,4.0,31.0,14.0,35.0,1.0,9.0,24.0,69.0,36.0,1.0,0.0,55.0,44.0,43.0,21.0,49.0,36.0,88.0,29.0,34.0,17.0,7.0,5.0,186.0,75.0,8.0,24.0,1.0
328,36.0,106883.0,2.0,31.0,1.0,5.0,7.0,0.0,0.0,1.0,7.0,1395.0,1116.0,41.0,45.0,7.63,2.0,111.0,118.0,46.0,12.0,106.0,30.0,14.0,8.0,12.0,0.0,47.0,61.0,27.0,3.0,45.0,29.0,111.0,27.0,88.0,55.0,5.0,3.0,171.0,73.0,9.0,22.0,1.0
329,36.0,77461.0,2.0,34.0,0.0,19.0,1.0,0.0,0.0,11.0,7.0,920.0,725.0,18.0,24.0,7.62,3.0,37.0,45.0,25.0,0.0,0.0,39.0,122.0,52.0,1.0,0.0,40.0,110.0,58.0,29.0,71.0,65.0,58.0,16.0,44.0,39.0,12.0,8.0,184.0,74.0,10.0,23.0,1.0
330,37.0,4567.0,2.0,27.0,1.0,7.0,4.0,0.0,0.0,7.0,3.0,2072.0,1822.0,25.0,29.0,7.6,4.0,78.0,35.0,46.0,1.0,16.0,40.0,42.0,18.0,6.0,0.0,25.0,34.0,60.0,7.0,46.0,22.0,36.0,10.0,324.0,260.0,14.0,9.0,183.0,79.0,11.0,29.0,1.0
331,42.0,73084.0,2.0,33.0,0.0,1.0,4.0,0.0,0.0,10.0,9.0,1540.0,1182.0,24.0,42.0,7.58,7.0,48.0,36.0,52.0,0.0,8.0,50.0,89.0,30.0,1.0,0.0,85.0,99.0,41.0,4.0,81.0,72.0,244.0,77.0,251.0,180.0,18.0,7.0,181.0,76.0,12.0,22.0,1.0
332,44.0,41330.0,2.0,27.0,5.0,13.0,4.0,0.0,0.0,14.0,9.0,959.0,737.0,28.0,45.0,7.5600000000000005,5.0,54.0,31.0,40.0,0.0,16.0,30.0,85.0,38.0,2.0,0.0,59.0,46.0,66.0,20.0,64.0,40.0,137.0,50.0,44.0,27.0,15.0,6.0,180.0,67.0,13.0,24.0,1.0
333,50.0,82362.0,2.0,27.0,2.0,4.0,10.0,0.0,0.0,5.0,2.0,914.0,664.0,70.0,96.0,7.53,5.0,88.0,41.0,56.0,0.0,25.0,41.0,72.0,25.0,4.0,0.0,29.0,98.0,94.0,5.0,91.0,52.0,47.0,9.0,37.0,20.0,9.0,1.0,182.0,79.0,14.0,26.0,1.0
334,50.0,31552.0,2.0,33.0,1.0,7.0,1.0,0.0,0.0,11.0,8.0,1307.0,1073.0,22.0,58.0,7.51,5.0,25.0,17.0,18.0,0.0,6.0,18.0,80.0,28.0,2.0,0.0,93.0,93.0,42.0,21.0,72.0,49.0,205.0,42.0,125.0,99.0,18.0,13.0,180.0,76.0,15.0,25.0,1.0
335,37.0,24088.0,2.0,22.0,2.0,19.0,2.0,0.0,0.0,15.0,1.0,468.0,333.0,60.0,43.0,7.47,2.0,11.0,16.0,48.0,1.0,12.0,15.0,67.0,38.0,0.0,0.0,18.0,15.0,31.0,15.0,21.0,23.0,25.0,8.0,11.0,9.0,0.0,0.0,187.0,84.0,16.0,27.0,1.0
336,38.0,42435.0,2.0,30.0,1.0,9.0,8.0,0.0,0.0,1.0,5.0,1802.0,1469.0,41.0,44.0,7.47,4.0,116.0,109.0,56.0,2.0,46.0,54.0,23.0,4.0,7.0,0.0,34.0,80.0,39.0,0.0,51.0,31.0,22.0,4.0,236.0,182.0,10.0,6.0,186.0,76.0,17.0,25.0,1.0
337,44.0,21988.0,2.0,23.0,4.0,16.0,1.0,0.0,0.0,11.0,10.0,836.0,690.0,12.0,21.0,7.46,3.0,64.0,22.0,23.0,3.0,9.0,22.0,49.0,21.0,0.0,0.0,39.0,40.0,45.0,5.0,43.0,20.0,51.0,15.0,31.0,22.0,3.0,2.0,175.0,71.0,18.0,28.0,1.0
338,110.0,7421.0,2.0,19.0,2.0,5.0,4.0,1.0,1.0,9.0,9.0,539.0,393.0,14.0,26.0,7.46,4.0,61.0,30.0,50.0,2.0,6.0,27.0,24.0,11.0,3.0,0.0,51.0,27.0,52.0,2.0,58.0,22.0,148.0,46.0,42.0,20.0,5.0,2.0,173.0,72.0,19.0,30.0,1.0
339,36.0,13423.0,2.0,29.0,2.0,14.0,4.0,0.0,0.0,6.0,7.0,1277.0,985.0,23.0,27.0,7.44,2.0,37.0,35.0,36.0,0.0,19.0,35.0,62.0,23.0,8.0,0.0,80.0,45.0,32.0,4.0,43.0,26.0,216.0,80.0,148.0,91.0,5.0,3.0,171.0,74.0,20.0,26.0,1.0
340,308.0,2643.0,2.0,36.0,0.0,1.0,8.0,0.0,0.0,4.0,4.0,2211.0,1722.0,22.0,19.0,7.34,5.0,103.0,92.0,69.0,0.0,62.0,47.0,36.0,19.0,8.0,0.0,81.0,17.0,71.0,1.0,54.0,43.0,260.0,90.0,394.0,270.0,25.0,6.0,178.0,71.0,1.0,33.0,1.0
341,315.0,8006.0,2.0,26.0,3.0,7.0,3.0,0.0,0.0,6.0,7.0,1405.0,1145.0,11.0,15.0,7.34,5.0,41.0,44.0,37.0,0.0,14.0,14.0,85.0,30.0,5.0,0.0,67.0,30.0,54.0,1.0,60.0,69.0,182.0,53.0,162.0,123.0,33.0,16.0,185.0,79.0,2.0,27.0,1.0
342,607.0,12376.0,2.0,30.0,2.0,12.0,4.0,0.0,1.0,13.0,8.0,1273.0,974.0,10.0,17.0,7.31,7.0,83.0,73.0,51.0,0.0,32.0,34.0,103.0,37.0,3.0,0.0,66.0,11.0,34.0,2.0,29.0,57.0,199.0,45.0,229.0,137.0,18.0,7.0,175.0,71.0,3.0,28.0,1.0
343,248.0,14195.0,2.0,34.0,0.0,5.0,5.0,0.0,0.0,14.0,4.0,1024.0,683.0,1.0,18.0,7.29,7.0,63.0,58.0,40.0,0.0,14.0,34.0,136.0,54.0,1.0,0.0,82.0,72.0,163.0,14.0,102.0,154.0,340.0,65.0,110.0,49.0,21.0,2.0,181.0,70.0,4.0,32.0,1.0
344,315.0,5707.0,2.0,25.0,6.0,12.0,3.0,0.0,0.0,11.0,6.0,993.0,810.0,34.0,21.0,7.28,3.0,44.0,51.0,33.0,1.0,29.0,17.0,92.0,28.0,6.0,0.0,46.0,10.0,78.0,5.0,28.0,54.0,132.0,41.0,41.0,24.0,1.0,1.0,183.0,73.0,5.0,31.0,1.0
345,249.0,3932.0,2.0,29.0,3.0,16.0,7.0,0.0,0.0,18.0,6.0,643.0,491.0,31.0,56.0,7.21,4.0,25.0,19.0,41.0,0.0,4.0,11.0,101.0,42.0,0.0,0.0,33.0,39.0,109.0,19.0,65.0,111.0,40.0,6.0,14.0,10.0,13.0,4.0,178.0,80.0,6.0,34.0,1.0
346,146.0,30051.0,2.0,35.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,947.0,709.0,64.0,44.0,7.17,2.0,82.0,159.0,36.0,53.0,328.0,18.0,9.0,4.0,33.0,1.0,8.0,4.0,36.0,2.0,9.0,30.0,5.0,1.0,142.0,73.0,4.0,2.0,186.0,75.0,7.0,28.0,1.0
347,249.0,2132.0,2.0,27.0,5.0,5.0,6.0,0.0,0.0,5.0,5.0,1407.0,1107.0,11.0,10.0,7.15,3.0,71.0,65.0,43.0,2.0,22.0,15.0,67.0,20.0,4.0,1.0,57.0,16.0,28.0,0.0,33.0,58.0,132.0,34.0,182.0,129.0,17.0,7.0,182.0,78.0,8.0,32.0,1.0
348,249.0,13641.0,2.0,28.0,4.0,10.0,2.0,0.0,0.0,5.0,12.0,1129.0,870.0,7.0,18.0,7.15,3.0,61.0,41.0,35.0,1.0,27.0,37.0,60.0,22.0,4.0,0.0,61.0,6.0,65.0,5.0,24.0,80.0,94.0,29.0,81.0,55.0,32.0,13.0,185.0,75.0,9.0,33.0,1.0
349,313.0,22618.0,2.0,33.0,2.0,18.0,1.0,0.0,0.0,10.0,5.0,1163.0,927.0,13.0,18.0,7.15,4.0,23.0,38.0,27.0,0.0,9.0,15.0,67.0,25.0,1.0,0.0,85.0,47.0,60.0,5.0,68.0,75.0,205.0,57.0,92.0,54.0,26.0,6.0,172.0,66.0,10.0,27.0,1.0
350,228.0,9242.0,2.0,34.0,0.0,0.0,7.0,0.0,0.0,4.0,1.0,1267.0,1039.0,69.0,30.0,7.12,4.0,76.0,139.0,38.0,22.0,297.0,15.0,20.0,7.0,21.0,0.0,4.0,7.0,20.0,2.0,7.0,20.0,7.0,2.0,201.0,128.0,0.0,0.0,184.0,76.0,11.0,36.0,1.0
351,607.0,17740.0,2.0,28.0,4.0,8.0,4.0,0.0,0.0,13.0,4.0,687.0,554.0,2.0,17.0,7.11,3.0,19.0,24.0,24.0,0.0,6.0,12.0,59.0,31.0,1.0,0.0,33.0,68.0,29.0,27.0,50.0,102.0,23.0,3.0,13.0,6.0,3.0,1.0,179.0,66.0,12.0,26.0,1.0
352,249.0,4172.0,2.0,37.0,0.0,1.0,6.0,0.0,0.0,4.0,1.0,1543.0,1277.0,71.0,27.0,7.09,2.0,73.0,80.0,42.0,32.0,320.0,24.0,22.0,11.0,29.0,0.0,5.0,10.0,29.0,0.0,12.0,16.0,2.0,1.0,200.0,127.0,1.0,0.0,187.0,88.0,13.0,35.0,1.0
353,315.0,4028.0,2.0,30.0,0.0,3.0,6.0,0.0,0.0,1.0,1.0,1356.0,1174.0,63.0,27.0,7.08,0.0,88.0,85.0,64.0,3.0,63.0,15.0,20.0,7.0,7.0,0.0,16.0,14.0,30.0,0.0,24.0,30.0,2.0,1.0,81.0,56.0,1.0,0.0,190.0,79.0,14.0,32.0,1.0
354,308.0,23400.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,342.0,2.0,2.0,7.08,4.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,554.0,281.0,0.0,0.0,188.0,76.0,15.0,32.0,1.0
355,125.0,23236.0,2.0,35.0,2.0,3.0,2.0,0.0,0.0,5.0,9.0,1395.0,1021.0,59.0,59.0,7.02,4.0,68.0,92.0,36.0,0.0,16.0,27.0,56.0,15.0,5.0,0.0,65.0,33.0,71.0,3.0,56.0,117.0,175.0,34.0,163.0,93.0,27.0,10.0,187.0,76.0,16.0,31.0,1.0
356,311.0,42834.0,2.0,31.0,0.0,4.0,7.0,1.0,1.0,7.0,6.0,1538.0,1162.0,8.0,11.0,6.99,4.0,45.0,41.0,59.0,0.0,25.0,21.0,102.0,34.0,5.0,0.0,68.0,15.0,58.0,0.0,40.0,72.0,254.0,49.0,181.0,106.0,15.0,3.0,176.0,70.0,17.0,29.0,1.0
357,315.0,6263.0,2.0,26.0,0.0,3.0,5.0,0.0,1.0,1.0,1.0,1121.0,956.0,20.0,15.0,6.99,3.0,59.0,66.0,38.0,23.0,147.0,9.0,6.0,1.0,13.0,0.0,6.0,0.0,27.0,0.0,4.0,11.0,1.0,0.0,205.0,154.0,1.0,0.0,180.0,82.0,18.0,32.0,1.0
358,308.0,2000.0,2.0,33.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,897.0,740.0,66.0,40.0,6.97,3.0,58.0,59.0,28.0,24.0,290.0,13.0,22.0,6.0,27.0,0.0,3.0,3.0,16.0,1.0,4.0,19.0,1.0,1.0,107.0,69.0,1.0,1.0,186.0,83.0,19.0,33.0,1.0
359,249.0,13852.0,2.0,24.0,3.0,2.0,2.0,0.0,0.0,3.0,2.0,1016.0,754.0,31.0,13.0,6.97,2.0,48.0,61.0,25.0,5.0,91.0,12.0,37.0,12.0,4.0,0.0,30.0,14.0,18.0,1.0,13.0,44.0,90.0,24.0,155.0,74.0,2.0,0.0,183.0,77.0,20.0,28.0,1.0
360,304.0,14195.0,2.0,35.0,0.0,10.0,3.0,0.0,0.0,14.0,9.0,1214.0,863.0,9.0,11.0,7.67,13.0,53.0,54.0,43.0,0.0,12.0,25.0,121.0,43.0,4.0,0.0,120.0,60.0,134.0,10.0,65.0,86.0,407.0,100.0,111.0,60.0,15.0,7.0,181.0,70.0,1.0,32.0,1.0
361,607.0,33404.0,2.0,35.0,3.0,19.0,2.0,0.0,0.0,7.0,10.0,1587.0,1276.0,13.0,38.0,7.35,5.0,35.0,40.0,34.0,0.0,3.0,19.0,39.0,22.0,1.0,0.0,99.0,101.0,135.0,6.0,98.0,68.0,142.0,36.0,44.0,30.0,24.0,7.0,170.0,69.0,2.0,23.0,1.0
362,607.0,19529.0,2.0,33.0,3.0,21.0,0.0,0.0,0.0,25.0,3.0,700.0,490.0,53.0,85.0,7.3,7.0,16.0,28.0,20.0,0.0,13.0,2.0,101.0,46.0,4.0,0.0,32.0,36.0,37.0,23.0,56.0,48.0,43.0,9.0,18.0,10.0,10.0,5.0,180.0,76.0,3.0,28.0,1.0
363,126.0,43198.0,2.0,37.0,0.0,4.0,6.0,0.0,0.0,3.0,19.0,1679.0,1376.0,13.0,35.0,7.28,3.0,59.0,31.0,41.0,0.0,20.0,19.0,64.0,24.0,6.0,0.0,78.0,27.0,58.0,2.0,66.0,26.0,222.0,60.0,188.0,131.0,27.0,11.0,171.0,68.0,4.0,26.0,1.0
364,228.0,14342.0,2.0,24.0,3.0,12.0,2.0,0.0,0.0,17.0,5.0,869.0,700.0,14.0,33.0,7.25,6.0,31.0,21.0,36.0,0.0,4.0,12.0,60.0,29.0,2.0,0.0,26.0,24.0,45.0,10.0,54.0,49.0,19.0,3.0,40.0,29.0,8.0,2.0,174.0,74.0,5.0,31.0,1.0
365,607.0,17740.0,2.0,33.0,2.0,9.0,4.0,0.0,1.0,15.0,10.0,770.0,615.0,4.0,18.0,7.22,5.0,22.0,31.0,16.0,0.0,3.0,13.0,93.0,42.0,1.0,0.0,46.0,73.0,45.0,29.0,69.0,62.0,16.0,5.0,17.0,11.0,10.0,0.0,179.0,66.0,6.0,26.0,1.0
366,145.0,14058.0,2.0,28.0,5.0,9.0,5.0,0.0,0.0,13.0,3.0,945.0,658.0,6.0,12.0,7.21,6.0,34.0,27.0,26.0,1.0,11.0,14.0,88.0,39.0,2.0,0.0,84.0,39.0,73.0,3.0,82.0,36.0,231.0,54.0,121.0,73.0,36.0,18.0,175.0,77.0,7.0,26.0,1.0
367,607.0,12376.0,2.0,36.0,0.0,15.0,10.0,0.0,0.0,2.0,8.0,2178.0,1796.0,11.0,10.0,7.2,3.0,108.0,107.0,70.0,0.0,23.0,58.0,92.0,24.0,2.0,0.0,57.0,11.0,41.0,1.0,34.0,28.0,148.0,35.0,297.0,206.0,36.0,10.0,175.0,71.0,8.0,28.0,1.0
368,249.0,2132.0,2.0,27.0,7.0,10.0,1.0,0.0,0.0,3.0,6.0,1410.0,1160.0,16.0,20.0,7.16,4.0,76.0,78.0,51.0,0.0,21.0,20.0,44.0,15.0,4.0,0.0,61.0,29.0,29.0,0.0,43.0,34.0,135.0,38.0,176.0,122.0,14.0,6.0,182.0,78.0,9.0,32.0,1.0
369,308.0,2643.0,2.0,20.0,0.0,0.0,6.0,0.0,0.0,5.0,4.0,1182.0,920.0,16.0,16.0,7.16,5.0,34.0,37.0,32.0,0.0,43.0,17.0,29.0,9.0,4.0,0.0,45.0,7.0,37.0,0.0,20.0,29.0,118.0,27.0,217.0,146.0,5.0,1.0,178.0,71.0,10.0,33.0,1.0
370,249.0,30060.0,2.0,32.0,5.0,10.0,6.0,0.0,0.0,11.0,2.0,1020.0,804.0,46.0,67.0,7.15,4.0,92.0,60.0,67.0,3.0,7.0,20.0,71.0,27.0,1.0,0.0,39.0,64.0,79.0,6.0,53.0,48.0,81.0,12.0,38.0,22.0,2.0,1.0,176.0,72.0,11.0,24.0,1.0
371,146.0,19453.0,2.0,36.0,0.0,6.0,0.0,0.0,0.0,22.0,3.0,1234.0,980.0,6.0,30.0,7.15,7.0,15.0,9.0,16.0,0.0,5.0,12.0,136.0,62.0,0.0,0.0,56.0,36.0,31.0,25.0,86.0,90.0,122.0,23.0,52.0,36.0,13.0,8.0,172.0,69.0,12.0,26.0,1.0
372,304.0,29575.0,2.0,35.0,0.0,1.0,5.0,0.0,1.0,4.0,1.0,1300.0,1092.0,90.0,34.0,7.1,1.0,90.0,64.0,27.0,22.0,234.0,10.0,15.0,8.0,30.0,0.0,1.0,4.0,23.0,1.0,5.0,5.0,2.0,1.0,140.0,82.0,0.0,0.0,187.0,83.0,13.0,24.0,1.0
373,315.0,6508.0,2.0,38.0,0.0,4.0,3.0,0.0,0.0,4.0,12.0,1652.0,1308.0,45.0,58.0,7.09,3.0,55.0,71.0,41.0,3.0,45.0,28.0,56.0,18.0,2.0,0.0,94.0,6.0,73.0,0.0,42.0,58.0,234.0,64.0,121.0,87.0,13.0,1.0,182.0,72.0,14.0,32.0,1.0
374,145.0,17778.0,2.0,34.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,1658.0,1368.0,26.0,23.0,7.07,4.0,130.0,80.0,73.0,0.0,72.0,26.0,27.0,4.0,15.0,0.0,30.0,30.0,66.0,2.0,29.0,33.0,25.0,7.0,175.0,124.0,11.0,5.0,175.0,70.0,15.0,26.0,1.0
375,313.0,15224.0,2.0,29.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1148.0,896.0,56.0,28.0,7.07,3.0,63.0,71.0,47.0,33.0,251.0,14.0,30.0,5.0,20.0,0.0,8.0,14.0,19.0,2.0,13.0,10.0,1.0,0.0,185.0,86.0,8.0,1.0,190.0,80.0,16.0,30.0,1.0
376,313.0,33886.0,2.0,37.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,2265.0,1861.0,42.0,24.0,7.07,1.0,109.0,88.0,41.0,2.0,87.0,28.0,29.0,14.0,6.0,0.0,18.0,18.0,39.0,0.0,32.0,23.0,9.0,2.0,311.0,205.0,19.0,10.0,182.0,80.0,17.0,23.0,1.0
377,146.0,42573.0,2.0,31.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1255.0,1095.0,90.0,38.0,7.06,1.0,57.0,71.0,23.0,31.0,250.0,5.0,14.0,2.0,23.0,1.0,5.0,17.0,36.0,0.0,8.0,12.0,1.0,0.0,145.0,113.0,1.0,0.0,186.0,76.0,18.0,25.0,1.0
